,person_id,portfolio_id,event_offer_completed,event_offer_received,event_offer_viewed
57449,15418,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57450,15419,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57451,15419,3f207df678b143eea3cee63160fa8bed,0,1,1
57452,15419,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57453,15419,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57454,15420,2906b810c7d4411798c6938adc9daaa5,0,1,0
57455,15420,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57456,15420,f19421c1d4aa40978ebb69ca19b0e20d,0,2,2
57457,15420,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57458,15421,2906b810c7d4411798c6938adc9daaa5,1,1,0
57459,15421,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57460,15421,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57461,15421,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57462,15421,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57463,15422,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57464,15422,2906b810c7d4411798c6938adc9daaa5,0,1,1
57465,15422,3f207df678b143eea3cee63160fa8bed,0,1,1
57466,15422,5a8bc65990b245e5a138643cd4eb9837,0,1,0
57467,15422,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57468,15422,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57469,15423,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57470,15423,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57471,15423,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57472,15423,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57473,15424,2906b810c7d4411798c6938adc9daaa5,1,1,0
57474,15424,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57475,15424,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57476,15424,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57477,15425,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
57478,15425,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57479,15425,2906b810c7d4411798c6938adc9daaa5,1,1,1
57480,15425,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57481,15425,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57482,15426,3f207df678b143eea3cee63160fa8bed,0,1,0
57483,15426,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57484,15426,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
57485,15426,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57486,15427,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57487,15427,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57488,15427,2906b810c7d4411798c6938adc9daaa5,0,1,1
57489,15427,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57490,15427,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57491,15428,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57492,15428,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57493,15428,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57494,15428,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57495,15429,2298d6c36e964ae4a3e7e9706d1fb8c2,1,2,2
57496,15429,3f207df678b143eea3cee63160fa8bed,0,1,0
57497,15429,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57498,15430,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,0
57499,15430,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57500,15430,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57501,15430,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57502,15431,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57503,15431,2906b810c7d4411798c6938adc9daaa5,1,1,0
57504,15431,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57505,15431,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57506,15431,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57507,15431,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57508,15432,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57509,15432,2906b810c7d4411798c6938adc9daaa5,1,1,1
57510,15432,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57511,15432,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57512,15432,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57513,15433,2906b810c7d4411798c6938adc9daaa5,0,3,0
57514,15433,3f207df678b143eea3cee63160fa8bed,0,1,1
57515,15433,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57516,15434,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57517,15434,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57518,15434,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,1
57519,15434,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57520,15435,2906b810c7d4411798c6938adc9daaa5,0,1,1
57521,15435,3f207df678b143eea3cee63160fa8bed,0,1,1
57522,15435,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57523,15435,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57524,15436,3f207df678b143eea3cee63160fa8bed,0,1,1
57525,15436,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57526,15437,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57527,15437,3f207df678b143eea3cee63160fa8bed,0,2,2
57528,15437,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57529,15438,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57530,15438,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57531,15438,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57532,15439,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,0
57533,15439,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57534,15439,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57535,15439,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57536,15440,2906b810c7d4411798c6938adc9daaa5,0,1,1
57537,15440,3f207df678b143eea3cee63160fa8bed,0,1,0
57538,15440,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57539,15440,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57540,15441,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57541,15441,2906b810c7d4411798c6938adc9daaa5,0,1,1
57542,15441,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57543,15441,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57544,15442,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57545,15442,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57546,15442,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
57547,15443,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57548,15443,2906b810c7d4411798c6938adc9daaa5,1,1,0
57549,15443,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57550,15443,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
57551,15444,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57552,15444,2906b810c7d4411798c6938adc9daaa5,0,1,0
57553,15444,3f207df678b143eea3cee63160fa8bed,0,1,0
57554,15444,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57555,15444,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57556,15445,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,2,0
57557,15445,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
57558,15445,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57559,15446,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57560,15446,2906b810c7d4411798c6938adc9daaa5,0,1,0
57561,15446,3f207df678b143eea3cee63160fa8bed,0,1,0
57562,15446,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57563,15447,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,2
57564,15447,3f207df678b143eea3cee63160fa8bed,0,1,1
57565,15447,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57566,15447,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57567,15448,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,2
57568,15448,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57569,15448,2906b810c7d4411798c6938adc9daaa5,0,1,1
57570,15449,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57571,15449,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
57572,15449,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57573,15449,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57574,15450,2906b810c7d4411798c6938adc9daaa5,0,2,2
57575,15450,3f207df678b143eea3cee63160fa8bed,0,1,0
57576,15450,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57577,15450,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57578,15450,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
57579,15451,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
57580,15451,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,0
57581,15451,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57582,15451,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57583,15451,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57584,15452,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57585,15452,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57586,15452,2906b810c7d4411798c6938adc9daaa5,1,1,0
57587,15452,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57588,15452,5a8bc65990b245e5a138643cd4eb9837,0,1,0
57589,15453,3f207df678b143eea3cee63160fa8bed,0,1,0
57590,15453,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,2
57591,15453,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57592,15453,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57593,15454,2906b810c7d4411798c6938adc9daaa5,1,2,1
57594,15454,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57595,15454,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57596,15455,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
57597,15455,2906b810c7d4411798c6938adc9daaa5,1,1,1
57598,15455,3f207df678b143eea3cee63160fa8bed,0,1,1
57599,15455,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57600,15456,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
57601,15456,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57602,15456,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57603,15457,3f207df678b143eea3cee63160fa8bed,0,1,0
57604,15457,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57605,15457,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57606,15458,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57607,15458,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57608,15458,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57609,15458,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57610,15459,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57611,15459,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57612,15459,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57613,15459,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
57614,15460,2906b810c7d4411798c6938adc9daaa5,0,3,0
57615,15460,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,2,0
57616,15461,3f207df678b143eea3cee63160fa8bed,0,1,1
57617,15461,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57618,15461,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57619,15461,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57620,15462,2298d6c36e964ae4a3e7e9706d1fb8c2,0,2,2
57621,15462,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57622,15463,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,1
57623,15463,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57624,15463,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57625,15464,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57626,15464,3f207df678b143eea3cee63160fa8bed,0,1,0
57627,15464,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57628,15464,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57629,15465,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57630,15465,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57631,15465,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57632,15466,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57633,15466,2906b810c7d4411798c6938adc9daaa5,1,1,0
57634,15466,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57635,15466,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57636,15467,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57637,15467,ae264e3637204a6fb9bb56bc8210ddfd,0,2,1
57638,15467,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57639,15467,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57640,15468,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57641,15468,2906b810c7d4411798c6938adc9daaa5,0,1,1
57642,15468,3f207df678b143eea3cee63160fa8bed,0,1,1
57643,15468,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57644,15469,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57645,15469,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57646,15469,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
57647,15470,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57648,15470,4d5c57ea9a6940dd891ad53e9dbe8da0,2,3,3
57649,15471,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57650,15471,3f207df678b143eea3cee63160fa8bed,0,1,1
57651,15472,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57652,15472,2906b810c7d4411798c6938adc9daaa5,1,1,0
57653,15472,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57654,15472,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57655,15472,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57656,15473,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57657,15473,3f207df678b143eea3cee63160fa8bed,0,1,1
57658,15473,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57659,15473,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57660,15474,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
57661,15474,3f207df678b143eea3cee63160fa8bed,0,1,0
57662,15474,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57663,15474,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57664,15475,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57665,15475,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57666,15475,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57667,15475,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57668,15476,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57669,15476,2906b810c7d4411798c6938adc9daaa5,1,1,1
57670,15476,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57671,15476,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
57672,15477,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57673,15477,2906b810c7d4411798c6938adc9daaa5,1,1,1
57674,15477,3f207df678b143eea3cee63160fa8bed,0,1,1
57675,15477,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57676,15477,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57677,15477,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57678,15478,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57679,15478,3f207df678b143eea3cee63160fa8bed,0,1,1
57680,15478,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57681,15479,2906b810c7d4411798c6938adc9daaa5,0,1,0
57682,15479,f19421c1d4aa40978ebb69ca19b0e20d,0,1,0
57683,15479,fafdcd668e3743c1bb461111dcafc2a4,3,3,3
57684,15480,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57685,15480,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57686,15480,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57687,15480,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57688,15481,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57689,15481,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57690,15481,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57691,15482,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57692,15482,2906b810c7d4411798c6938adc9daaa5,1,1,1
57693,15482,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57694,15482,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57695,15483,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57696,15483,2906b810c7d4411798c6938adc9daaa5,0,1,1
57697,15483,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57698,15484,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57699,15485,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57700,15485,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57701,15485,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57702,15485,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57703,15486,5a8bc65990b245e5a138643cd4eb9837,0,1,0
57704,15486,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57705,15486,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57706,15487,3f207df678b143eea3cee63160fa8bed,0,2,0
57707,15487,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,2,0
57708,15488,3f207df678b143eea3cee63160fa8bed,0,1,0
57709,15488,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,0
57710,15489,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57711,15489,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57712,15489,f19421c1d4aa40978ebb69ca19b0e20d,3,3,3
57713,15490,2906b810c7d4411798c6938adc9daaa5,2,2,2
57714,15490,4d5c57ea9a6940dd891ad53e9dbe8da0,1,2,2
57715,15490,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
57716,15491,2906b810c7d4411798c6938adc9daaa5,1,1,1
57717,15491,3f207df678b143eea3cee63160fa8bed,0,1,1
57718,15491,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57719,15491,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57720,15491,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57721,15492,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57722,15492,2906b810c7d4411798c6938adc9daaa5,2,2,2
57723,15492,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57724,15493,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57725,15493,2906b810c7d4411798c6938adc9daaa5,1,1,0
57726,15493,3f207df678b143eea3cee63160fa8bed,0,1,1
57727,15493,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57728,15493,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57729,15494,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
57730,15494,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
57731,15494,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57732,15495,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57733,15495,2906b810c7d4411798c6938adc9daaa5,0,1,1
57734,15495,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57735,15496,2906b810c7d4411798c6938adc9daaa5,0,1,1
57736,15496,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57737,15496,f19421c1d4aa40978ebb69ca19b0e20d,0,1,0
57738,15496,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57739,15497,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57740,15497,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,0
57741,15497,3f207df678b143eea3cee63160fa8bed,0,1,0
57742,15497,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57743,15497,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57744,15498,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57745,15498,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57746,15498,fafdcd668e3743c1bb461111dcafc2a4,1,2,2
57747,15499,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57748,15499,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57749,15499,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57750,15499,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57751,15500,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57752,15500,ae264e3637204a6fb9bb56bc8210ddfd,0,1,0
57753,15500,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57754,15500,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57755,15501,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,0
57756,15501,3f207df678b143eea3cee63160fa8bed,0,2,0
57757,15501,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57758,15501,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57759,15502,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
57760,15502,3f207df678b143eea3cee63160fa8bed,0,1,0
57761,15502,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57762,15502,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57763,15503,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
57764,15503,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57765,15503,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57766,15503,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
57767,15503,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
57768,15504,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57769,15504,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57770,15504,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57771,15505,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57772,15505,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57773,15505,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57774,15505,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57775,15506,2906b810c7d4411798c6938adc9daaa5,1,1,1
57776,15506,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57777,15506,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57778,15506,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57779,15506,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
57780,15507,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57781,15507,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57782,15507,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,0
57783,15507,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
57784,15508,2906b810c7d4411798c6938adc9daaa5,0,1,1
57785,15508,3f207df678b143eea3cee63160fa8bed,0,1,1
57786,15508,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57787,15508,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57788,15508,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57789,15509,4d5c57ea9a6940dd891ad53e9dbe8da0,0,2,2
57790,15509,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57791,15509,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57792,15509,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
57793,15510,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57794,15510,2906b810c7d4411798c6938adc9daaa5,0,1,1
57795,15510,3f207df678b143eea3cee63160fa8bed,0,1,0
57796,15510,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57797,15510,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57798,15510,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57799,15511,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57800,15511,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57801,15511,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
57802,15512,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,0
57803,15512,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1,1
57804,15512,3f207df678b143eea3cee63160fa8bed,0,1,0
57805,15512,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57806,15512,f19421c1d4aa40978ebb69ca19b0e20d,0,1,1
57807,15512,fafdcd668e3743c1bb461111dcafc2a4,0,1,1
57808,15513,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57809,15513,ae264e3637204a6fb9bb56bc8210ddfd,0,2,2
57810,15514,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,2,1
57811,15514,2906b810c7d4411798c6938adc9daaa5,1,1,1
57812,15515,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57813,15515,2906b810c7d4411798c6938adc9daaa5,1,1,1
57814,15515,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,1
57815,15515,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57816,15516,2906b810c7d4411798c6938adc9daaa5,1,1,1
57817,15516,3f207df678b143eea3cee63160fa8bed,0,1,1
57818,15516,5a8bc65990b245e5a138643cd4eb9837,0,2,2
57819,15516,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
57820,15517,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
57821,15517,3f207df678b143eea3cee63160fa8bed,0,2,1
57822,15517,ae264e3637204a6fb9bb56bc8210ddfd,0,1,1
57823,15518,3f207df678b143eea3cee63160fa8bed,0,1,1
57824,15518,4d5c57ea9a6940dd891ad53e9dbe8da0,1,2,2
57825,15518,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
57826,15519,2906b810c7d4411798c6938adc9daaa5,1,1,1
57827,15519,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57828,15519,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
57829,15520,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
57830,15520,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
57831,15520,5a8bc65990b245e5a138643cd4eb9837,0,1,1
57832,15520,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,2,1
57833,15521,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1,1
57834,15521,4d5c57ea9a6940dd891ad53e9dbe8da0,0,1,0
57835,15521,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1,1
